rsi_9,rsi_14,sma_5,sma_spread,cruce_sma,breakout,rsi_reversion,racha_actual,payout,puntaje_estrategia,volatilidad,es_rebote,hora_bucket,result_bin
68.7,57.68,1435.444,0.0012705576258741664,0.5939445584911665,0.1471427958991712,0.1319,2.0,0.95,0.2363350989504936,0.049552454728789774,0.062975,0.7659574468085106,1
68.72,57.69,1435.446,0.0012716034829239383,0.3440977824096371,0.1472459758971332,0.13204999999999997,-1.0,0.9550000000000001,0.1844926044370809,0.04959221518773527,0.04801249999999999,0.7659574468085106,1
69.44,58.2,1435.522,0.001311345510245533,0.5998357384746542,0.15128533188321083,0.1382,2.0,0.95,0.23998599602335796,0.051101860228755736,0.06455,0.7659574468085106,1
68.72,57.69,1435.446,0.0012716034829239383,0.3440977824096371,0.1472459758971332,0.13204999999999997,-1.0,0.9550000000000001,0.1844926044370809,0.04959221518773527,0.04801249999999999,0.7659574468085106,1
0.89,67.12,3937.394,0.0013471713776238806,0.6048709927187896,0.21378833334409178,0.9745714285714285,2.0,0.95,0.4859223307735386,0.05246069032731815,0.27364285714285713,0.7659574468085106,0
73.74,74.4,1446.716,0.006156704026494841,0.8530699376510948,0.30448262432419404,0.26857142857142874,-1.0,0.9550000000000001,0.41687155528013703,0.2182874280553958,0.08214285714285718,0.7659574468085106,0
73.03,74.0,1446.6919999999998,0.006144211091850156,0.6028298098414088,0.3025700318867303,0.2571428571428571,1.0,0.95,0.3637094393707757,0.21789669507260523,0.07928571428571428,0.7659574468085106,0
63.02,69.31,1446.9199999999996,0.0062628897615258266,0.6050797403338525,0.2810560094176603,0.16165000000000002,3.0,0.95,0.29296141264000514,0.2216006556855019,0.0854125,0.7659574468085106,1
63.86,69.95,1447.06,0.006335757966465444,0.6064274184048764,0.2843415164286609,0.16905,3.0,0.95,0.2957917114750539,0.22386617491305005,0.08726249999999999,0.7659574468085106,1
63.08,69.36,1446.9299999999998,0.006268094750948713,0.6051768437347389,0.2812977730296248,0.16219999999999998,3.0,0.95,0.2931700702306271,0.22176270123016728,0.08554999999999999,0.7659574468085106,1
62.99,69.28,1446.9139999999998,0.006259766759184839,0.6050214156026796,0.2809203537746929,0.16135,1.0,0.95,0.2886449108360419,0.22150341189279588,0.0553375,0.7659574468085106,1
66.34,65.87,1446.35,0.005293542795263048,0.584401573096083,0.26698153075412945,0.16105000000000003,-2.0,0.9550000000000001,0.280923624878626,0.19082632941994515,0.0702625,0.7659574468085106,0
65.43,65.18,1446.196,0.005213403392170112,0.5824247875061261,0.26321312224411214,0.15305000000000007,-1.0,0.9550000000000001,0.2755960073450653,0.18822829975538025,0.05326250000000002,0.7659574468085106,0
